name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Karachi,Pakistan",2024-07-28,34,30,31.4,43.2,36.1,39.2,25.8,72.8,0,0,0,,0,0,29.5,18.4,229.7,996.4,78.9,4.4,230,19.7,7,5,2024-07-28T05:58:04,2024-07-28T19:18:49,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41780099999,OPKC"
"Karachi,Pakistan",2024-07-29,35,30,31.5,44.4,37.3,39.7,26,73.2,0.7,100,12.5,rain,0,0,33.1,18.4,211.3,995.9,75.7,4.1,169.6,14.6,6,10,2024-07-29T05:58:32,2024-07-29T19:18:17,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"41780099999,OPKC"
"Karachi,Pakistan",2024-07-30,33,28,30,43.7,33.4,37.7,26.3,80.6,15.4,100,62.5,rain,0,0,33.8,25.9,267,998,80.7,4.6,153.5,13.5,7,60,2024-07-30T05:59:00,2024-07-30T19:17:44,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"41780099999,OPKC,remote"
"Karachi,Pakistan",2024-07-31,33,28.8,30.7,43.1,36,39.3,26.7,80.1,1.3,100,29.17,rain,0,0,36.7,29.5,230.4,999.7,80.3,4.5,195.3,16.8,7,30,2024-07-31T05:59:28,2024-07-31T19:17:09,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"41780099999,OPKC"
"Karachi,Pakistan",2024-08-01,31,29,29.7,42.2,35.5,38.2,27,85.5,1.4,100,54.17,rain,0,0,48.6,42.5,245.6,998,95.4,4.6,153.3,13.1,6,30,2024-08-01T05:59:56,2024-08-01T19:16:33,0.89,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"41780099999,OPKC"
"Karachi,Pakistan",2024-08-02,30.2,28,29,38.3,33.4,35.8,26.3,85.5,1.3,100,50,rain,0,0,43.2,29.5,253.5,997.7,94.5,3.7,163,14.2,5,30,2024-08-02T06:00:24,2024-08-02T19:15:57,0.92,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"41780099999,OPKC"
"Karachi,Pakistan",2024-08-03,31,27,29.4,40.5,31,36.4,26.3,84,0.5,100,20.83,rain,0,0,31.3,22.3,247.8,998.4,93.2,3.6,159.3,13.9,7,30,2024-08-03T06:00:52,2024-08-03T19:15:19,0.96,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"41780099999,OPKC"
"Karachi,Pakistan",2024-08-04,33,27,30.1,40.5,31,36.8,25.7,78.1,0.5,100,20.83,rain,0,0,29.2,22.3,255.1,998.6,89.7,3.7,118.7,10.4,5,10,2024-08-04T06:01:19,2024-08-04T19:14:40,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"41780099999,OPKC"
"Karachi,Pakistan",2024-08-05,32.2,27,29.5,39.1,31,35.1,25.2,78.7,2.3,100,70.83,rain,0,0,33.8,18.4,203.8,1000.4,82.5,3.8,182.6,15.8,7,10,2024-08-05T06:01:47,2024-08-05T19:14:00,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41780099999,OPKC"
"Karachi,Pakistan",2024-08-06,30,28,29,37.1,32.6,34.7,25.3,80.3,1.4,100,50,rain,0,0,32,27.7,243.1,1001.3,84,4.3,90.4,8,4,30,2024-08-06T06:02:14,2024-08-06T19:13:19,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"41780099999,OPKC"
"Karachi,Pakistan",2024-08-07,31.2,28,29.5,36.8,31.8,34.1,23.9,72.3,0.2,100,8.33,rain,0,0,50,35.3,242.7,1001.2,88.3,4.2,197.7,17.1,7,10,2024-08-07T06:02:42,2024-08-07T19:12:37,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"41780099999,OPKC"
"Karachi,Pakistan",2024-08-08,31,29,29.7,37.6,33.5,34.8,24.3,72.8,0.8,100,25,rain,0,0,40.7,25.9,244.5,1002.4,82,4.6,182.8,15.7,6,10,2024-08-08T06:03:09,2024-08-08T19:11:54,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"41780099999,OPKC"
"Karachi,Pakistan",2024-08-09,32,29,30,40.7,33.5,36.1,25,74.9,1.1,100,33.33,rain,0,0,43.9,33.5,250.9,1004,87.3,5,199.9,17.2,7,30,2024-08-09T06:03:35,2024-08-09T19:11:10,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"41780099999,OPKC"
"Karachi,Pakistan",2024-08-10,31,28,29.4,38.7,32.6,35.2,25.1,77.6,1.2,100,41.67,rain,0,0,50.8,33.5,247.3,1003.5,87.3,4.5,190,16.6,6,30,2024-08-10T06:04:02,2024-08-10T19:10:25,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41780099999,OPKC"
"Karachi,Pakistan",2024-08-11,31,27,28.2,37.3,30.5,33.2,25.5,85.5,1.2,100,41.67,rain,0,0,53.3,33.5,252.2,1000.9,94,3.9,154.1,13.4,5,5,2024-08-11T06:04:29,2024-08-11T19:09:39,0.22,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"41780099999,OPKC"
"Karachi,Pakistan",2024-08-12,32,27,28.5,39.1,30.5,33.6,25.2,82.5,1,100,37.5,rain,0,0,40.7,27.7,250.7,1001.7,84.8,4.1,153.2,13.4,6,15,2024-08-12T06:04:55,2024-08-12T19:08:52,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,OPKC
"Karachi,Pakistan",2024-08-13,34,28,30.2,42.1,33.4,36.5,25.3,76,0.3,100,12.5,rain,0,0,35.6,25.9,249.2,1003.3,66.9,5.4,188.7,16.4,6,30,2024-08-13T06:05:21,2024-08-13T19:08:04,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"41780099999,OPKC"
"Karachi,Pakistan",2024-08-14,33,28,29.8,40.3,32.6,35.8,25.1,76.5,0.5,100,20.83,rain,0,0,34.9,22.3,244.9,1004.2,77.7,5.1,206.6,18,7,10,2024-08-14T06:05:47,2024-08-14T19:07:16,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"41780099999,OPKC"
"Karachi,Pakistan",2024-08-15,32.4,28,29.7,39.5,33.4,36,25.4,78.5,0.7,100,29.17,rain,0,0,37.8,27.7,244.2,1002.9,87.8,4.7,191.4,16.4,6,10,2024-08-15T06:06:13,2024-08-15T19:06:26,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41780099999,OPKC"
"Karachi,Pakistan",2024-08-16,31,27,28.9,37.6,30.5,34.5,25.3,81.5,1,100,37.5,rain,0,0,36.7,22.3,250.4,1001.3,88.9,5,150.8,13.1,6,10,2024-08-16T06:06:38,2024-08-16T19:05:36,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41780099999,OPKC"
"Karachi,Pakistan",2024-08-17,31.4,28,29.2,38.1,32.6,34.8,25.1,79.1,1,100,37.5,rain,0,0,28.1,18.4,247.4,1002.6,80,4.7,102.2,8.8,4,10,2024-08-17T06:07:03,2024-08-17T19:04:45,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"41780099999,OPKC"
"Karachi,Pakistan",2024-08-18,31.2,28,29.1,37.3,32.6,34.4,24.9,78.5,9.3,100,87.5,rain,0,0,27.4,18.4,247.3,1004.3,78.7,4.4,58.9,5.3,2,10,2024-08-18T06:07:29,2024-08-18T19:03:53,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41780099999,OPKC"
"Karachi,Pakistan",2024-08-19,33,28,30.1,39.3,32.6,35.2,24.2,71.3,2.3,100,33.33,rain,0,0,34.6,27.7,238,1004.5,76,5,173,14.7,7,10,2024-08-19T06:07:54,2024-08-19T19:03:00,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41780099999,OPKC"
"Karachi,Pakistan",2024-08-20,31.4,28,29.5,37.9,31.8,34.7,24.6,75.3,0.8,100,33.33,rain,0,0,40,22.9,252.3,1003.9,85.6,4.8,202.8,17.7,6,10,2024-08-20T06:08:18,2024-08-20T19:02:06,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41780099999,OPKC"
"Karachi,Pakistan",2024-08-21,33.2,28,30.3,39.6,31.8,35.5,24.2,70.4,0.2,100,8.33,rain,0,0,41.8,25.9,251.9,1004.6,75.3,5.1,216.9,18.6,8,10,2024-08-21T06:08:43,2024-08-21T19:01:12,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"41780099999,OPKC"
"Karachi,Pakistan",2024-08-22,34.4,28,30.6,41,31.8,36,24.3,70.4,0,0,0,,0,0,36.4,33.5,257.2,1004.1,68.6,4.9,234.7,20.4,8,10,2024-08-22T06:09:07,2024-08-22T19:00:17,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41780099999,OPKC"
"Karachi,Pakistan",2024-08-23,33.4,28.3,30.7,39.4,33.5,36.1,24.2,69.3,0,0,0,,0,0,46.1,35.3,255.5,1004.2,66.8,6,258.4,22.5,8,10,2024-08-23T06:09:31,2024-08-23T18:59:22,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41780099999,OPKC,remote"
"Karachi,Pakistan",2024-08-24,34,28,30.7,40.2,32.6,35.8,24,68.3,0,0,0,,0,0,42.1,22.3,270.8,1004,73.1,5.4,239.3,20.5,8,3,2024-08-24T06:09:55,2024-08-24T18:58:26,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41780099999,OPKC"
"Karachi,Pakistan",2024-08-25,34.4,29,30.9,39.8,33.5,35.9,23.7,66.4,0,0,0,rain,0,0,45.4,24.1,272.6,1002.5,78.1,5.2,251.9,21.9,9,5,2024-08-25T06:10:19,2024-08-25T18:57:29,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41780099999,OPKC"
"Karachi,Pakistan",2024-08-26,35,26.2,30.6,40.5,26.2,35.3,23.9,68.8,0,0,0,,0,0,45,31.7,273.1,999.9,89.6,4.5,232.1,20,8,15,2024-08-26T06:10:42,2024-08-26T18:56:31,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41780099999,OPKC"
"Karachi,Pakistan",2024-08-27,32,26,29,40.5,26,34.4,25.2,80.2,12.2,100,75,rain,0,0,48.6,22.3,295.7,998.5,96.7,3.5,120.2,10.4,5,30,2024-08-27T06:11:06,2024-08-27T18:55:33,0.76,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"41780099999,OPKC"
"Karachi,Pakistan",2024-08-28,29,26,27,34.4,26,29.9,24.4,85.7,22.8,100,100,rain,0,0,40,27.7,339.7,1000.3,94.5,3.8,65,5.6,3,10,2024-08-28T06:11:29,2024-08-28T18:54:35,0.8,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"41780099999,OPKC"
"Karachi,Pakistan",2024-08-29,29,26,27.3,35.4,26,31.1,25.2,88.4,19.2,100,95.83,rain,0,0,39.2,18.4,319.3,998.6,100,2.9,88.4,7.6,4,30,2024-08-29T06:11:52,2024-08-29T18:53:36,0.83,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"41780099999,OPKC"
"Karachi,Pakistan",2024-08-30,29,25,27.3,33.6,25,30.3,23.7,81.1,17.2,100,37.5,rain,0,0,71.6,48.2,48.7,998.1,93.8,4.1,106.9,9.2,5,10,2024-08-30T06:12:15,2024-08-30T18:52:36,0.87,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"41780099999,OPKC"
"Karachi,Pakistan",2024-08-31,30,24,27,36.1,24,29.3,23.7,82.6,8,100,70.83,rain,0,0,61.2,38.9,92.2,1004.3,90.7,4.1,93.7,8.1,4,10,2024-08-31T06:12:38,2024-08-31T18:51:36,0.9,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"41780099999,OPKC"
"Karachi,Pakistan",2024-09-01,32,25,27.7,37.8,25,30.7,24.4,83.3,1.4,100,29.17,rain,0,0,32.4,18.4,129.3,1005.4,59.8,5,215.2,18.7,7,10,2024-09-01T06:13:00,2024-09-01T18:50:35,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"41780099999,OPKC"
"Karachi,Pakistan",2024-09-02,32.2,25,28.3,36.7,25,31,23.7,77.3,0,0,0,,0,0,24.8,18.4,227.3,1004.8,47,4.8,233.6,20.2,8,10,2024-09-02T06:13:23,2024-09-02T18:49:34,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41780099999,OPKC"
"Karachi,Pakistan",2024-09-03,33,26,29.1,39.9,26,32.9,24,74.8,0,0,0,,0,0,24.8,24.1,249.7,1005,61.2,5.1,246.3,21.3,8,10,2024-09-03T06:13:45,2024-09-03T18:48:33,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41780099999,OPKC"
"Karachi,Pakistan",2024-09-04,34,28,29.9,39.8,31.8,34.8,24.2,72.4,0,0,0,,0,0,34.2,20.8,259.3,1004.8,56.7,4.8,230.8,19.9,8,10,2024-09-04T06:14:07,2024-09-04T18:47:31,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41780099999,OPKC"
"Karachi,Pakistan",2024-09-05,31,28,29.3,37.6,31.8,34.1,24.3,74.8,0,0,0,,0,0,49.7,29.5,253.9,1002.4,69.3,5.3,247.1,21.3,8,5,2024-09-05T06:14:29,2024-09-05T18:46:29,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41780099999,OPKC"
"Karachi,Pakistan",2024-09-06,30,27,28.5,36.2,30,33.1,24.5,79.1,0,0,0,,0,0,42.8,27.7,251.5,1003.5,83.9,4.5,209.3,18.2,7,5,2024-09-06T06:14:51,2024-09-06T18:45:26,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41780099999,OPKC"
"Karachi,Pakistan",2024-09-07,31.2,27,28.4,38.5,30,32.8,24.6,80.1,0,0,0,,0,0,34.2,25.9,249.3,1004.9,65.8,5.4,218.2,19,7,5,2024-09-07T06:15:13,2024-09-07T18:44:23,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41780099999,OPKC"
"Karachi,Pakistan",2024-09-08,32.6,27,29.1,40.1,30,34,24.6,76.9,0,0,0,rain,0,0,34.6,22.3,257.9,1005.6,44.8,5.6,245.3,21.2,8,5,2024-09-08T06:15:35,2024-09-08T18:43:20,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41780099999,OPKC"
"Karachi,Pakistan",2024-09-09,32,27,29,42.2,29.5,33.4,24,75.3,0,0,0,rain,0,0,39.2,23.4,253.3,1003.4,86.9,5.3,250,21.6,8,5,2024-09-09T06:15:57,2024-09-09T18:42:17,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41780099999,OPKC"
"Karachi,Pakistan",2024-09-10,32.4,27,29.1,38.7,30,33.3,23.9,74.3,0.2,100,8.33,rain,0,0,34.6,22.3,246.8,1001.9,80.1,4.9,195.5,17,7,5,2024-09-10T06:16:19,2024-09-10T18:41:13,0.24,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"41780099999,OPKC"
"Karachi,Pakistan",2024-09-11,33.4,27,29.4,39.4,30,33.6,23.8,72.7,0,0,0,,0,0,29.2,24.1,249.2,1002.7,57.3,4.4,221.3,19.4,7,10,2024-09-11T06:16:40,2024-09-11T18:40:09,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41780099999,OPKC"
"Karachi,Pakistan",2024-09-12,32.2,27,29.3,38.5,30,33.6,23.8,73.1,0,0,0,,0,0,40.7,25.9,249.9,1003.4,55.6,5.3,236,20.5,8,5,2024-09-12T06:17:02,2024-09-12T18:39:05,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41780099999,OPKC,remote"
"Karachi,Pakistan",2024-09-13,31.6,27,28.7,36,29.5,31.9,22.8,70.9,0,0,0,,0,0,52.6,37.1,249.5,1003.1,76.5,4.6,202,17.6,6,5,2024-09-13T06:17:24,2024-09-13T18:38:01,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41780099999,OPKC"
"Karachi,Pakistan",2024-09-14,31.4,27,28.8,35.5,29.1,31.8,22.4,69.2,0,0,0,rain,0,0,53.3,29.5,245.8,1002.7,67.1,4.8,222.6,19.1,8,10,2024-09-14T06:17:46,2024-09-14T18:36:57,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41780099999,OPKC"
"Karachi,Pakistan",2024-09-15,31,27,28.4,34.4,29.1,31.4,22.6,71.3,0.4,100,16.67,rain,0,0,45,27.7,247.4,1004.7,83.9,5.1,198.7,17.1,7,5,2024-09-15T06:18:07,2024-09-15T18:35:52,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"41780099999,OPKC"
"Karachi,Pakistan",2024-09-16,32,27,28.7,36.7,29.5,32.1,23,71.7,0,0,0,,0,0,42.8,31.7,254.7,1006.5,81.7,5.2,197.5,17,7,5,2024-09-16T06:18:29,2024-09-16T18:34:48,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41780099999,OPKC"
"Karachi,Pakistan",2024-09-17,33,26.4,29.2,38.1,26.4,32.8,23.1,70.7,0,0,0,,0,0,42.5,27.7,247.7,1006.9,51.5,5.2,232.3,20,8,15,2024-09-17T06:18:51,2024-09-17T18:33:43,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41780099999,OPKC"
"Karachi,Pakistan",2024-09-18,33,27,29.5,39.9,30,33.7,23.7,72,0,0,0,,0,0,35.3,27.7,254.7,1005.8,62.8,4.7,243.5,21,9,15,2024-09-18T06:19:13,2024-09-18T18:32:39,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41780099999,OPKC"
"Karachi,Pakistan",2024-09-19,34,27,29.7,40.2,29.5,33.6,23.2,69.2,0,0,0,,0,0,33.5,22.9,244.2,1006.3,47.3,4.7,246.1,21.3,8,8,2024-09-19T06:19:34,2024-09-19T18:31:34,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41780099999,OPKC"
"Karachi,Pakistan",2024-09-20,34,27,29.6,39.4,30,33.9,23.8,72.1,0,0,0,,0,0,37.4,25.9,258,1006.3,25.8,5.3,250.5,21.7,9,5,2024-09-20T06:19:56,2024-09-20T18:30:29,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41780099999,OPKC"
"Karachi,Pakistan",2024-09-21,33.8,27,29.5,39,29.5,33,22.9,68.9,0,0,0,,0,0,40.3,24.1,249.3,1007,42.7,4.9,243.9,21,8,5,2024-09-21T06:20:18,2024-09-21T18:29:25,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41780099999,OPKC"
"Karachi,Pakistan",2024-09-22,34,27,29.6,39.5,29.5,33.1,22.9,68.6,0,0,0,,0,0,39.2,25.9,256.3,1007.1,33.2,5.7,236.7,20.5,8,10,2024-09-22T06:20:41,2024-09-22T18:28:20,0.64,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"41780099999,OPKC"
"Karachi,Pakistan",2024-09-23,34,27,29.8,40.5,30,34.2,23.7,70.5,0,0,0,,0,0,41,24.1,258.1,1006.6,45.2,5.1,236.8,20.5,8,5,2024-09-23T06:21:03,2024-09-23T18:27:16,0.68,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"41780099999,OPKC"
"Karachi,Pakistan",2024-09-24,34.2,28,30.1,39.6,31.8,34.6,23.7,69.8,0,0,0,,0,0,40,24.1,254.4,1005.1,63.1,5.2,241.8,20.8,8,5,2024-09-24T06:21:25,2024-09-24T18:26:12,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41780099999,OPKC"
"Karachi,Pakistan",2024-09-25,34,27,29.9,40.1,29.5,34.3,23.6,70,0,0,0,,0,0,38.2,25.9,252.1,1004.2,38,5.1,244.2,21.1,8,5,2024-09-25T06:21:48,2024-09-25T18:25:07,0.74,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41780099999,OPKC"
"Karachi,Pakistan",2024-09-26,35,28,30.4,40.6,31.1,35.2,23.9,69.5,0,0,0,,0,0,37.8,25.9,257.8,1003.2,33,5.1,243.7,21,8,5,2024-09-26T06:22:11,2024-09-26T18:24:04,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41780099999,OPKC"
"Karachi,Pakistan",2024-09-27,35,28,30.3,40.6,31.8,35,23.9,69.9,0,0,0,,0,0,45.4,24.5,267.2,1003.1,31,5.5,241.5,20.8,8,15,2024-09-27T06:22:34,2024-09-27T18:23:00,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41780099999,OPKC"
"Karachi,Pakistan",2024-09-28,33.1,27.5,29.9,40.2,31.8,34.6,23.9,71.2,0,0,0,,0,0,41.4,31.7,254.1,1005.3,59.5,5.7,207.5,17.9,7,5,2024-09-28T06:22:57,2024-09-28T18:21:56,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41780099999,OPKC,remote"
"Karachi,Pakistan",2024-09-29,34.6,27,29.7,38.9,30,33.3,23.1,69,0,0,0,rain,0,0,38.2,22.9,258.8,1008.8,38.7,5,236.3,20.4,8,5,2024-09-29T06:23:20,2024-09-29T18:20:53,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41780099999,OPKC"
"Karachi,Pakistan",2024-09-30,35,27,30.2,38.6,30,33.9,22.9,67,0,0,0,,0,0,41,22.9,264.3,1010.2,30,5.5,237.6,20.5,8,8,2024-09-30T06:23:43,2024-09-30T18:19:50,0.92,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"41780099999,OPKC"
"Karachi,Pakistan",2024-10-01,34.4,27,30.1,39.4,30,34.2,23.3,68.5,0,0,0,,0,0,43.6,24.1,266.1,1008.2,35.3,5.3,241.6,20.8,8,15,2024-10-01T06:24:07,2024-10-01T18:18:47,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41780099999,OPKC"
"Karachi,Pakistan",2024-10-02,35,28,30.1,40.6,31.8,34.6,23.8,70.3,0,0,0,,0,0,31,25.9,255.7,1007.9,32.7,5.5,239.2,20.6,8,15,2024-10-02T06:24:31,2024-10-02T18:17:45,0,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"41780099999,OPKC"
"Karachi,Pakistan",2024-10-03,34,28,29.9,39.8,31.8,34.2,23.6,70.2,0,0,0,,0,0,49.7,33.5,253.8,1006.9,52.7,5.1,234,20.1,8,15,2024-10-03T06:24:56,2024-10-03T18:16:43,0.02,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"41780099999,OPKC"
"Karachi,Pakistan",2024-10-04,33,28,29.4,39.1,31.8,34.3,24.4,75.4,0,0,0,,0,0,52.2,31.7,239.5,1005.9,80.2,4.9,232.5,20,8,15,2024-10-04T06:25:20,2024-10-04T18:15:41,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41780099999,OPKC"
"Karachi,Pakistan",2024-10-05,32,27,29.3,37.2,30,33.3,23.6,72.2,0,0,0,rain,0,0,30.2,25.9,246.9,1007.2,64.3,5.5,232.1,20,8,8,2024-10-05T06:25:45,2024-10-05T18:14:40,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41780099999,OPKC"
"Karachi,Pakistan",2024-10-06,33.4,27,29.6,38.4,29.5,33.2,23,68.6,0.1,100,4.17,rain,0,0,31.3,18.4,238.8,1009.9,48.7,5.1,203.6,17.6,8,10,2024-10-06T06:26:10,2024-10-06T18:13:39,0.12,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"41780099999,OPKC"
"Karachi,Pakistan",2024-10-07,37,25,30.4,38.1,25,32.1,20.3,58.7,0,0,0,,0,0,31,16.6,226.3,1012.6,9.9,5.6,239.4,20.5,8,10,2024-10-07T06:26:36,2024-10-07T18:12:39,0.15,Clear,Clear conditions throughout the day.,clear-day,"41780099999,OPKC"
"Karachi,Pakistan",2024-10-08,38,24,31.4,38.5,24,31.7,17.2,45.3,0,0,0,,0,0,26.6,20.5,283.3,1012.2,18.4,5.1,222,19.1,8,10,2024-10-08T06:27:01,2024-10-08T18:11:39,0.19,Clear,Clear conditions throughout the day.,clear-day,"41780099999,OPKC"
"Karachi,Pakistan",2024-10-09,39,26,32.2,37.9,26,32.4,16.1,40.9,0,0,0,,0,0,28.1,20.8,298,1010.2,22.9,4.5,225.6,19.3,8,10,2024-10-09T06:27:27,2024-10-09T18:10:40,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41780099999,OPKC"
"Karachi,Pakistan",2024-10-10,39,25,30.3,38.4,25,31,17.6,49.6,0,0,0,,0,0,21.6,51.8,322.3,1008.9,45.1,4.6,225.6,19.4,8,15,2024-10-10T06:27:54,2024-10-10T18:09:41,0.25,Partially cloudy,Becoming cloudy in the afternoon.,wind,"41780099999,OPKC"
"Karachi,Pakistan",2024-10-11,38.2,25,30.6,38.5,25,31.3,18.1,51.2,0,0,0,,0,0,28.8,14.8,14.8,1008.6,45.1,5.7,220,18.9,8,10,2024-10-11T06:28:21,2024-10-11T18:08:43,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41780099999,OPKC,remote"
"Karachi,Pakistan",2024-10-12,38,24,30.4,37.4,24,30.8,18.2,53,0,0,0,,0,0,29.9,18.4,175.4,1008.8,33.7,4.5,228.1,19.6,8,30,2024-10-12T06:28:48,2024-10-12T18:07:46,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41780099999,OPKC"
"Karachi,Pakistan",2024-10-13,36.1,25,30.3,38.7,25,31.6,19.9,56.2,0,0,0,,0,0,16.9,18.4,156.5,1009.6,38.4,4,217.6,18.9,8,10,2024-10-13T06:29:16,2024-10-13T18:06:49,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41780099999,OPKC"
"Karachi,Pakistan",2024-10-14,34.2,27,30.1,35.4,29.1,31.4,18.9,54,0.1,100,4.17,rain,0,0,19.1,14.8,61.5,1010.6,80.4,4.5,70.2,6,3,10,2024-10-14T06:29:44,2024-10-14T18:05:53,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"41780099999,OPKC"
"Karachi,Pakistan",2024-10-15,38,28,31.9,37.6,27.4,32.3,16.3,40.5,0,0,0,rain,0,0,32.4,16.9,167.3,1010.6,60,5.5,201.6,17.5,7,10,2024-10-15T06:30:12,2024-10-15T18:04:57,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41780099999,OPKC,remote"
