Createdon,punchCloseAt,OutageType,saifi,saidi,consumer_count_fdr,outageSubType,initialoffreason,htclosingreason,fdr_Id,fdr_name,grid_name,Relay,isemergency,israintripping,TAT,duration,dts_Id,consumer_count_fdr.1,datetime,tempmax,tempmin,temp,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk
2024-07-14,2024-07-14 12:52:41,Feeder,"Local operating issue in Agha Khan SS ,TOLLY INTERCHANGE WITH ISOLATION SIDE",Bus Bar Position Insulated= YES ?,LL,Incoming Trip,Forced Outage,LT Cable Lead,3697,GHOUSIA BAKERY,CIVIC CENTRE,YEI,1.0,NO,66,01:03:33,200024,LL,2024-07-14,35.6,31.0,32.4,25.1,66.0,0.5,100,20.83,rain,0,0,42.5,27.7,244.3,997.2,73.8,5.2,249.3,21.6,8,15
2024-07-14,2024-07-14 12:04:53,Feeder,"Local operating issue in Agha Khan SS ,TOLLY INTERCHANGE WITH ISOLATION SIDE",Bus Bar Position Insulated= YES ?,LL,OTFS,Forced Outage,LT Cable Lead,546,REHMANIA,LIAQUTABAD,YEI,0.0,NO,28,00:14:12,200024,LL,2024-07-14,35.6,31.0,32.4,25.1,66.0,0.5,100,20.83,rain,0,0,42.5,27.7,244.3,997.2,73.8,5.2,249.3,21.6,8,15
2024-07-14,2024-07-14 12:37:07,Feeder,"Local operating issue in Agha Khan SS ,TOLLY INTERCHANGE WITH ISOLATION SIDE",Bus Bar Position Insulated= YES ?,LL,Incoming Off,Forced Outage,LT Cable Lead,3547,REHBAR CLUB,JAIL,YEI,0.0,NO,19,00:14:43,500476,LL,2024-07-14,35.6,31.0,32.4,25.1,66.0,0.5,100,20.83,rain,0,0,42.5,27.7,244.3,997.2,73.8,5.2,249.3,21.6,8,15
2024-07-14,2024-07-14 14:40:02,Feeder,"Local operating issue in Agha Khan SS ,TOLLY INTERCHANGE WITH ISOLATION SIDE",Bus Bar Position Insulated= YES ?,LL,Incoming Trip,Job of Operation,HT Jumper,551,SHAKEEL CORPORATION(OLD MOOSA COLONY),LIAQUTABAD,YEI,0.0,NO,117,01:50:19,170425,LL,2024-07-14,35.6,31.0,32.4,25.1,66.0,0.5,100,20.83,rain,0,0,42.5,27.7,244.3,997.2,73.8,5.2,249.3,21.6,8,15
2024-07-14,2024-07-14 13:30:10,Feeder,"Local operating issue in Agha Khan SS ,TOLLY INTERCHANGE WITH ISOLATION SIDE",Bus Bar Position Insulated= YES ?,LL,OTFS,Forced Outage,HT Jumper,4171,KOLSON FOODS,FEDERAL-B,YEI,0.0,NO,32,00:01:32,5131,LL,2024-07-14,35.6,31.0,32.4,25.1,66.0,0.5,100,20.83,rain,0,0,42.5,27.7,244.3,997.2,73.8,5.2,249.3,21.6,8,15
2024-07-14,2024-07-14 16:50:18,Feeder,"Local operating issue in Agha Khan SS ,TOLLY INTERCHANGE WITH ISOLATION SIDE",Bus Bar Position Insulated= YES ?,LL,Incoming Trip,Voltage Fluctuation,HT Jumper,3548,RABBI APARTMENT,CIVIC CENTRE,YEI,0.0,NO,64,00:58:13,505212,LL,2024-07-14,35.6,31.0,32.4,25.1,66.0,0.5,100,20.83,rain,0,0,42.5,27.7,244.3,997.2,73.8,5.2,249.3,21.6,8,15
2024-07-14,2024-07-14 17:10:20,Feeder,"Local operating issue in Agha Khan SS ,TOLLY INTERCHANGE WITH ISOLATION SIDE",Bus Bar Position Insulated= YES ?,LL,Incoming Trip,Voltage Fluctuation,HT Jumper,551,SHAKEEL CORPORATION(OLD MOOSA COLONY),LIAQUTABAD,YEI,0.0,NO,69,01:04:56,505212,LL,2024-07-14,35.6,31.0,32.4,25.1,66.0,0.5,100,20.83,rain,0,0,42.5,27.7,244.3,997.2,73.8,5.2,249.3,21.6,8,15
2024-07-14,2024-07-14 17:06:36,Feeder,"Local operating issue in Agha Khan SS ,TOLLY INTERCHANGE WITH ISOLATION SIDE",Bus Bar Position Insulated= YES ?,LL,OTFS,Forced Outage,HT Jumper,351,ASIF & ZAFAR,GULSHAN,YEI,1.0,NO,41,00:43:18,505212,LL,2024-07-14,35.6,31.0,32.4,25.1,66.0,0.5,100,20.83,rain,0,0,42.5,27.7,244.3,997.2,73.8,5.2,249.3,21.6,8,15
2024-07-14,2024-07-14 17:25:53,Feeder,"Local operating issue in Agha Khan SS ,TOLLY INTERCHANGE WITH ISOLATION SIDE",Bus Bar Position Insulated= YES ?,LL,Incoming Trip,Forced Outage,HT Jumper,3176,NILLAT,KESC HOSPITAL,YEI,0.0,NO,89,00:59:18,505212,LL,2024-07-14,35.6,31.0,32.4,25.1,66.0,0.5,100,20.83,rain,0,0,42.5,27.7,244.3,997.2,73.8,5.2,249.3,21.6,8,15
2024-07-14,2024-07-14 17:16:32,Feeder,"Local operating issue in Agha Khan SS ,TOLLY INTERCHANGE WITH ISOLATION SIDE",Bus Bar Position Insulated= YES ?,LL,Incoming Trip,Lead Burnt Out,HT Jumper,553,AL-MURTAZA,LIAQUTABAD,YEI,0.0,NO,41,00:39:56,526331,LL,2024-07-14,35.6,31.0,32.4,25.1,66.0,0.5,100,20.83,rain,0,0,42.5,27.7,244.3,997.2,73.8,5.2,249.3,21.6,8,15
2024-07-14,2024-07-14 19:00:47,Feeder,"Local operating issue in Agha Khan SS ,TOLLY INTERCHANGE WITH ISOLATION SIDE",Bus Bar Position Insulated= YES ?,LL,Feeder Trip,Job of Operation,HT Jumper,3502,TOOBA MASJID,S.I.T.E,REI,0.0,NO,104,01:39:00,6542,LL,2024-07-14,35.6,31.0,32.4,25.1,66.0,0.5,100,20.83,rain,0,0,42.5,27.7,244.3,997.2,73.8,5.2,249.3,21.6,8,15
2024-07-15,2024-07-15 11:15:15,Feeder,"Local operating issue in Agha Khan SS ,TOLLY INTERCHANGE WITH ISOLATION SIDE",Bus Bar Position Insulated= YES ?,LL,OTFS,Forced Outage,MISC,3168,BATWA III,AZIZABAD,REI,0.0,NO,42,00:54:54,1034,LL,2024-07-15,36.4,30.0,32.8,25.3,65.8,0.1,100,4.17,rain,0,0,36.7,22.9,250.2,998.6,51.1,4.9,254.9,21.9,8,60
2024-07-15,2024-07-15 11:50:15,Feeder,"Local operating issue in Agha Khan SS ,TOLLY INTERCHANGE WITH ISOLATION SIDE",Bus Bar Position Insulated= YES ?,LL,Feeder Trip,Shutdown,MISC,343,LUCKY CENTER,GULSHAN,REI,0.0,NO,40,00:20:28,505369,LL,2024-07-15,36.4,30.0,32.8,25.3,65.8,0.1,100,4.17,rain,0,0,36.7,22.9,250.2,998.6,51.1,4.9,254.9,21.9,8,60
2024-07-15,2024-07-15 14:05:30,Feeder,"Local operating issue in Agha Khan SS ,TOLLY INTERCHANGE WITH ISOLATION SIDE",Bus Bar Position Insulated= YES ?,LL,Incoming Trip,Job of Operation,LT Cable Lead,1269,PAKISTAN COLLEGE (OLD NAZIMABAD-1),LIAQUTABAD,REI,0.0,NO,33,00:27:24,1370,LL,2024-07-15,36.4,30.0,32.8,25.3,65.8,0.1,100,4.17,rain,0,0,36.7,22.9,250.2,998.6,51.1,4.9,254.9,21.9,8,60
2024-07-15,2024-07-15 14:20:25,Feeder,"Local operating issue in Agha Khan SS ,TOLLY INTERCHANGE WITH ISOLATION SIDE",Bus Bar Position Insulated= YES ?,LL,OTFS,Forced Outage,LT Cable Lead,317,NURSERY,GULSHAN,REI,0.0,NO,95,00:33:33,1370,LL,2024-07-15,36.4,30.0,32.8,25.3,65.8,0.1,100,4.17,rain,0,0,36.7,22.9,250.2,998.6,51.1,4.9,254.9,21.9,8,60
2024-07-15,2024-07-15 14:57:54,Feeder,"Local operating issue in Agha Khan SS ,TOLLY INTERCHANGE WITH ISOLATION SIDE",Bus Bar Position Insulated= YES ?,LL,Incoming Trip,Job of Operation,LT Cable Lead,351,ASIF & ZAFAR,GULSHAN,REI,0.0,NO,50,00:24:34,500500,LL,2024-07-15,36.4,30.0,32.8,25.3,65.8,0.1,100,4.17,rain,0,0,36.7,22.9,250.2,998.6,51.1,4.9,254.9,21.9,8,60
2024-07-15,2024-07-15 19:14:29,Feeder,"Local operating issue in Agha Khan SS ,TOLLY INTERCHANGE WITH ISOLATION SIDE",Bus Bar Position Insulated= YES ?,LL,OTFS,Forced Outage,PMT Link,331,HOLLY WOOD,GULSHAN,REI,1.0,NO,22,00:21:05,524353,LL,2024-07-15,36.4,30.0,32.8,25.3,65.8,0.1,100,4.17,rain,0,0,36.7,22.9,250.2,998.6,51.1,4.9,254.9,21.9,8,60
2024-07-15,2024-07-15 19:13:42,Feeder,"Local operating issue in Agha Khan SS ,TOLLY INTERCHANGE WITH ISOLATION SIDE",Bus Bar Position Insulated= YES ?,LL,OTFS,Forced Outage,PMT Link,320,NATIONAL STADIUM,GULSHAN,REI,1.0,NO,20,00:19:59,524353,LL,2024-07-15,36.4,30.0,32.8,25.3,65.8,0.1,100,4.17,rain,0,0,36.7,22.9,250.2,998.6,51.1,4.9,254.9,21.9,8,60
2024-07-15,2024-07-16 01:08:22,Feeder,"Local operating issue in Agha Khan SS ,TOLLY INTERCHANGE WITH ISOLATION SIDE",Bus Bar Position Insulated= YES ?,LL,OTFS,Forced Outage,PMT Link,4171,KOLSON FOODS,FEDERAL-B,REI,1.0,NO,170,02:12:50,4691,LL,2024-07-15,36.4,30.0,32.8,25.3,65.8,0.1,100,4.17,rain,0,0,36.7,22.9,250.2,998.6,51.1,4.9,254.9,21.9,8,60
2024-07-16,2024-07-16 03:02:20,Feeder,"Local operating issue in Agha Khan SS ,TOLLY INTERCHANGE WITH ISOLATION SIDE",Bus Bar Position Insulated= YES ?,LL,Incoming Trip,Job of Operation,PMT Link,2100,RUFI HEAVEN,GULSHAN,REI,0.0,NO,32,00:31:25,6883,LL,2024-07-16,39.8,31.0,33.8,25.6,63.6,0.0,0,0.0,rain,0,0,40.7,22.3,266.6,998.1,73.6,4.4,247.1,21.5,9,60
2024-07-16,2024-07-16 05:10:36,Feeder,"Local operating issue in Agha Khan SS ,TOLLY INTERCHANGE WITH ISOLATION SIDE",Bus Bar Position Insulated= YES ?,LL,OTFS,Forced Outage,PMT Link,190,SAGHIR CENTER (RASHID MINHAS),FEDERAL-B,REI,1.0,NO,63,01:00:49,6543,LL,2024-07-16,39.8,31.0,33.8,25.6,63.6,0.0,0,0.0,rain,0,0,40.7,22.3,266.6,998.1,73.6,4.4,247.1,21.5,9,60
2024-07-16,2024-07-16 06:49:51,Feeder,"Local operating issue in Agha Khan SS ,TOLLY INTERCHANGE WITH ISOLATION SIDE",Bus Bar Position Insulated= YES ?,LL,OTFS,Forced Outage,PMT Link,218,COSMOS PLAZA,FEDERAL-B,REI,0.0,NO,31,00:31:20,10827,LL,2024-07-16,39.8,31.0,33.8,25.6,63.6,0.0,0,0.0,rain,0,0,40.7,22.3,266.6,998.1,73.6,4.4,247.1,21.5,9,60
2024-07-16,2024-07-16 07:30:19,Feeder,"Local operating issue in Agha Khan SS ,TOLLY INTERCHANGE WITH ISOLATION SIDE",Bus Bar Position Insulated= YES ?,LL,Incoming Trip,Forced Outage,PMT Link,222,PROGRASSIVE,FEDERAL-B,REI,0.0,NO,151,01:12:13,10827,LL,2024-07-16,39.8,31.0,33.8,25.6,63.6,0.0,0,0.0,rain,0,0,40.7,22.3,266.6,998.1,73.6,4.4,247.1,21.5,9,60
2024-07-16,2024-07-16 09:20:01,Feeder,"Local operating issue in Agha Khan SS ,TOLLY INTERCHANGE WITH ISOLATION SIDE",Bus Bar Position Insulated= YES ?,LL,Incoming Trip,Forced Outage,PMT Link,2101,USMAN HOSPITAL,AZIZABAD,REI,0.0,NO,143,02:17:02,10827,LL,2024-07-16,39.8,31.0,33.8,25.6,63.6,0.0,0,0.0,rain,0,0,40.7,22.3,266.6,998.1,73.6,4.4,247.1,21.5,9,60
2024-07-16,2024-07-16 07:35:03,Feeder,"Local operating issue in Agha Khan SS ,TOLLY INTERCHANGE WITH ISOLATION SIDE",Bus Bar Position Insulated= YES ?,LL,OTFS,Forced Outage,PMT Link,2023,BANA PALACE,AZIZABAD,REI,0.0,NO,25,00:12:31,10827,LL,2024-07-16,39.8,31.0,33.8,25.6,63.6,0.0,0,0.0,rain,0,0,40.7,22.3,266.6,998.1,73.6,4.4,247.1,21.5,9,60
2024-07-16,2024-07-16 09:34:59,Feeder,"Local operating issue in Agha Khan SS ,TOLLY INTERCHANGE WITH ISOLATION SIDE",Bus Bar Position Insulated= YES ?,LL,Feeder Trip,Voltage Fluctuation,Bird / Animal Electrocuted,218,COSMOS PLAZA,FEDERAL-B,REI,0.0,NO,58,00:58:26,511552,LL,2024-07-16,39.8,31.0,33.8,25.6,63.6,0.0,0,0.0,rain,0,0,40.7,22.3,266.6,998.1,73.6,4.4,247.1,21.5,9,60
2024-07-16,2024-07-16 09:55:07,Feeder,"Local operating issue in Agha Khan SS ,TOLLY INTERCHANGE WITH ISOLATION SIDE",Bus Bar Position Insulated= YES ?,LL,Incoming Trip,Voltage Fluctuation,Bird / Animal Electrocuted,1198,U. K. SQUARE,FEDERAL-B,REI,0.0,NO,89,01:15:28,511552,LL,2024-07-16,39.8,31.0,33.8,25.6,63.6,0.0,0,0.0,rain,0,0,40.7,22.3,266.6,998.1,73.6,4.4,247.1,21.5,9,60
2024-07-16,2024-07-16 10:10:20,Feeder,"Local operating issue in Agha Khan SS ,TOLLY INTERCHANGE WITH ISOLATION SIDE",Bus Bar Position Insulated= YES ?,LL,Incoming Trip,Voltage Fluctuation,VIR / Wire / Cloth etc. grounding,4171,KOLSON FOODS,FEDERAL-B,REI,0.0,NO,83,00:58:58,526925,LL,2024-07-16,39.8,31.0,33.8,25.6,63.6,0.0,0,0.0,rain,0,0,40.7,22.3,266.6,998.1,73.6,4.4,247.1,21.5,9,60
2024-07-16,2024-07-16 14:50:07,Feeder,"Local operating issue in Agha Khan SS ,TOLLY INTERCHANGE WITH ISOLATION SIDE",Bus Bar Position Insulated= YES ?,LL,OTFS,Forced Outage,MISC,3108,TELENOR PMT,AZIZABAD,REI,1.0,NO,59,00:50:53,171265,LL,2024-07-16,39.8,31.0,33.8,25.6,63.6,0.0,0,0.0,rain,0,0,40.7,22.3,266.6,998.1,73.6,4.4,247.1,21.5,9,60
2024-07-16,2024-07-16 14:50:51,Feeder,"Local operating issue in Agha Khan SS ,TOLLY INTERCHANGE WITH ISOLATION SIDE",Bus Bar Position Insulated= YES ?,LL,OTFS,Forced Outage,MISC,3107,SARAFA BAZAR,AZIZABAD,REI,1.0,NO,58,00:51:20,171265,LL,2024-07-16,39.8,31.0,33.8,25.6,63.6,0.0,0,0.0,rain,0,0,40.7,22.3,266.6,998.1,73.6,4.4,247.1,21.5,9,60
2024-07-17,2024-07-17 08:25:11,Feeder,"Local operating issue in Agha Khan SS ,TOLLY INTERCHANGE WITH ISOLATION SIDE",Bus Bar Position Insulated= YES ?,LL,Incoming Trip,Lead Burnt Out,MISC,1269,PAKISTAN COLLEGE (OLD NAZIMABAD-1),LIAQUTABAD,REI,0.0,NO,43,00:36:03,10336,LL,2024-07-17,40.0,31.0,34.2,27.1,68.2,0.2,100,8.33,rain,0,0,38.2,35.3,194.5,997.4,66.5,4.3,224.7,19.4,7,60
2024-07-17,2024-07-17 10:00:02,Feeder,"Local operating issue in Agha Khan SS ,TOLLY INTERCHANGE WITH ISOLATION SIDE",Bus Bar Position Insulated= YES ?,LL,Incoming Trip,Supply off from s/s,MISC,328,COD HILLS,GULSHAN,REI,0.0,NO,253,01:45:30,6882,LL,2024-07-17,40.0,31.0,34.2,27.1,68.2,0.2,100,8.33,rain,0,0,38.2,35.3,194.5,997.4,66.5,4.3,224.7,19.4,7,60
2024-07-17,2024-07-17 09:37:06,Feeder,"Local operating issue in Agha Khan SS ,TOLLY INTERCHANGE WITH ISOLATION SIDE",Bus Bar Position Insulated= YES ?,LL,OTFS,Forced Outage,MISC,329,MUJAHID COLONY (NATIONAL CEMENT),GULSHAN,REI,1.0,NO,64,00:46:17,6882,LL,2024-07-17,40.0,31.0,34.2,27.1,68.2,0.2,100,8.33,rain,0,0,38.2,35.3,194.5,997.4,66.5,4.3,224.7,19.4,7,60
2024-07-17,2024-07-17 10:10:23,Feeder,"Local operating issue in Agha Khan SS ,TOLLY INTERCHANGE WITH ISOLATION SIDE",Bus Bar Position Insulated= YES ?,LL,Incoming Trip,Voltage Fluctuation,MISC,3957,CALLACHI COOPERATIVE HOUSING SOCIETY LTD,KESC HOSPITAL,REI,0.0,NO,61,00:50:42,511621,LL,2024-07-17,40.0,31.0,34.2,27.1,68.2,0.2,100,8.33,rain,0,0,38.2,35.3,194.5,997.4,66.5,4.3,224.7,19.4,7,60
2024-07-17,2024-07-17 14:50:43,Feeder,"Local operating issue in Agha Khan SS ,TOLLY INTERCHANGE WITH ISOLATION SIDE",Bus Bar Position Insulated= YES ?,LL,Incoming Trip,Supply off from s/s,Misc.,552,CAFÉ MILAT (NAIRANG CINEMA),LIAQUTABAD,REI,0.0,NO,34,00:34:26,971,LL,2024-07-17,40.0,31.0,34.2,27.1,68.2,0.2,100,8.33,rain,0,0,38.2,35.3,194.5,997.4,66.5,4.3,224.7,19.4,7,60
2024-07-17,2024-07-17 14:57:41,Feeder,"Local operating issue in Agha Khan SS ,TOLLY INTERCHANGE WITH ISOLATION SIDE",Bus Bar Position Insulated= YES ?,LL,Incoming Trip,Voltage Fluctuation,PMT Link,667,FIRDOUS COLONY,NORTH NAZIMABAD,REI,0.0,NO,41,00:37:33,1045,LL,2024-07-17,40.0,31.0,34.2,27.1,68.2,0.2,100,8.33,rain,0,0,38.2,35.3,194.5,997.4,66.5,4.3,224.7,19.4,7,60
2024-07-17,2024-07-17 17:25:52,Feeder,"Local operating issue in Agha Khan SS ,TOLLY INTERCHANGE WITH ISOLATION SIDE",Bus Bar Position Insulated= YES ?,LL,Incoming Trip,Lead Burnt Out,PMT Link,3016,MASKAN (OLD BHAYANI),GULSHAN,REI,0.0,NO,56,00:34:14,200024,LL,2024-07-17,40.0,31.0,34.2,27.1,68.2,0.2,100,8.33,rain,0,0,38.2,35.3,194.5,997.4,66.5,4.3,224.7,19.4,7,60
2024-07-18,2024-07-18 06:15:39,Feeder,"Local operating issue in Agha Khan SS ,TOLLY INTERCHANGE WITH ISOLATION SIDE",Bus Bar Position Insulated= YES ?,LL,Incoming Trip,Breaker Tripped,Bird / Animal Electrocuted,3459,HADI MARKET,LIAQUTABAD,REI,0.0,NO,47,00:45:51,7973,LL,2024-07-18,38.0,32.0,33.9,26.1,64.4,1.9,100,20.83,rain,0,0,44.3,33.5,250.0,997.1,76.5,4.1,238.5,20.5,8,30
2024-07-18,2024-07-18 06:51:48,Feeder,"Local operating issue in Agha Khan SS ,TOLLY INTERCHANGE WITH ISOLATION SIDE",Bus Bar Position Insulated= YES ?,LL,Incoming Trip,Breaker Tripped,Bird / Animal Electrocuted,560,FATIMA BAROCHA,LIAQUTABAD,REI,0.0,NO,60,01:00:39,500581,LL,2024-07-18,38.0,32.0,33.9,26.1,64.4,1.9,100,20.83,rain,0,0,44.3,33.5,250.0,997.1,76.5,4.1,238.5,20.5,8,30
2024-07-18,2024-07-18 10:00:01,Feeder,"Local operating issue in Agha Khan SS ,TOLLY INTERCHANGE WITH ISOLATION SIDE",Bus Bar Position Insulated= YES ?,LL,Incoming Trip,Lead Burnt Out,HT Cable Lead,317,NURSERY,GULSHAN,REI,0.0,NO,105,01:40:47,4691,LL,2024-07-18,38.0,32.0,33.9,26.1,64.4,1.9,100,20.83,rain,0,0,44.3,33.5,250.0,997.1,76.5,4.1,238.5,20.5,8,30
2024-07-18,2024-07-18 11:34:33,Feeder,"Local operating issue in Agha Khan SS ,TOLLY INTERCHANGE WITH ISOLATION SIDE",Bus Bar Position Insulated= YES ?,LL,OTFS,Planned Outage,PMT Link,2019,DASTAGIR SOCIETY,AZIZABAD,REI,0.0,NO,66,00:23:59,500581,LL,2024-07-18,38.0,32.0,33.9,26.1,64.4,1.9,100,20.83,rain,0,0,44.3,33.5,250.0,997.1,76.5,4.1,238.5,20.5,8,30
2024-07-18,2024-07-18 12:26:21,Feeder,"Local operating issue in Agha Khan SS ,TOLLY INTERCHANGE WITH ISOLATION SIDE",Bus Bar Position Insulated= YES ?,LL,OTFS,Forced Outage,PMT Link,3053,HUSSAIN HAZARA,KESC HOSPITAL,REI,1.0,NO,34,00:31:52,500529,LL,2024-07-18,38.0,32.0,33.9,26.1,64.4,1.9,100,20.83,rain,0,0,44.3,33.5,250.0,997.1,76.5,4.1,238.5,20.5,8,30
2024-07-18,2024-07-18 18:00:54,Feeder,"Local operating issue in Agha Khan SS ,TOLLY INTERCHANGE WITH ISOLATION SIDE",Bus Bar Position Insulated= YES ?,LL,OTFS,Forced Outage,PMT Link,2018,PEETAL GALI,JAIL,REI,0.0,NO,25,00:25:50,8632,LL,2024-07-18,38.0,32.0,33.9,26.1,64.4,1.9,100,20.83,rain,0,0,44.3,33.5,250.0,997.1,76.5,4.1,238.5,20.5,8,30
2024-07-18,2024-07-18 19:00:46,Feeder,"Local operating issue in Agha Khan SS ,TOLLY INTERCHANGE WITH ISOLATION SIDE",Bus Bar Position Insulated= YES ?,LL,OTFS,Forced Outage,PMT Link,775,DISTRICT OFFICE(HABIB INDUSTRY),S.I.T.E,REI,1.0,NO,48,00:48:21,172145,LL,2024-07-18,38.0,32.0,33.9,26.1,64.4,1.9,100,20.83,rain,0,0,44.3,33.5,250.0,997.1,76.5,4.1,238.5,20.5,8,30
2024-07-18,2024-07-18 18:59:35,Feeder,"Local operating issue in Agha Khan SS ,TOLLY INTERCHANGE WITH ISOLATION SIDE",Bus Bar Position Insulated= YES ?,LL,OTFS,Forced Outage,VIR / Wire / Cloth etc Grounding,3596,NAZ ICE,S.I.T.E,REI,1.0,NO,48,00:46:59,172145,LL,2024-07-18,38.0,32.0,33.9,26.1,64.4,1.9,100,20.83,rain,0,0,44.3,33.5,250.0,997.1,76.5,4.1,238.5,20.5,8,30
2024-07-18,2024-07-18 19:37:22,Feeder,"Local operating issue in Agha Khan SS ,TOLLY INTERCHANGE WITH ISOLATION SIDE",Bus Bar Position Insulated= YES ?,LL,Incoming Trip,Voltage Fluctuation,VIR / Wire / Cloth etc Grounding,667,FIRDOUS COLONY,NORTH NAZIMABAD,REI,0.0,NO,44,00:39:03,9728,LL,2024-07-18,38.0,32.0,33.9,26.1,64.4,1.9,100,20.83,rain,0,0,44.3,33.5,250.0,997.1,76.5,4.1,238.5,20.5,8,30
2024-07-18,2024-07-18 20:03:41,Feeder,"Local operating issue in Agha Khan SS ,TOLLY INTERCHANGE WITH ISOLATION SIDE",Bus Bar Position Insulated= YES ?,LL,Incoming Trip,Voltage Fluctuation,VIR / Wire / Cloth etc Grounding,223,RELAX APPARTMENT,FEDERAL-B,REI,0.0,NO,63,01:02:15,9728,LL,2024-07-18,38.0,32.0,33.9,26.1,64.4,1.9,100,20.83,rain,0,0,44.3,33.5,250.0,997.1,76.5,4.1,238.5,20.5,8,30
2024-07-18,2024-07-18 20:25:01,Feeder,"Local operating issue in Agha Khan SS ,TOLLY INTERCHANGE WITH ISOLATION SIDE",Bus Bar Position Insulated= YES ?,LL,Feeder Trip,Voltage Fluctuation,HT Jumper,3904,MANZAR-E-JILANI,AZIZABAD,REI,0.0,NO,84,01:17:35,9728,LL,2024-07-18,38.0,32.0,33.9,26.1,64.4,1.9,100,20.83,rain,0,0,44.3,33.5,250.0,997.1,76.5,4.1,238.5,20.5,8,30
2024-07-18,2024-07-18 20:40:21,Feeder,"Local operating issue in Agha Khan SS ,TOLLY INTERCHANGE WITH ISOLATION SIDE",Bus Bar Position Insulated= YES ?,LL,Incoming Trip,Lead Burnt Out,VIR / Wire / Cloth etc. grounding,791,USMANIA COLONY,S.I.T.E,REI,0.0,NO,33,00:27:47,172477,LL,2024-07-18,38.0,32.0,33.9,26.1,64.4,1.9,100,20.83,rain,0,0,44.3,33.5,250.0,997.1,76.5,4.1,238.5,20.5,8,30
2024-07-18,2024-07-18 22:33:34,Feeder,"Local operating issue in Agha Khan SS ,TOLLY INTERCHANGE WITH ISOLATION SIDE",Bus Bar Position Insulated= YES ?,LL,OTFS,Forced Outage,VIR / Wire / Cloth etc. grounding,329,MUJAHID COLONY (NATIONAL CEMENT),GULSHAN,REI,0.0,NO,35,00:28:49,5133,LL,2024-07-18,38.0,32.0,33.9,26.1,64.4,1.9,100,20.83,rain,0,0,44.3,33.5,250.0,997.1,76.5,4.1,238.5,20.5,8,30
2024-07-18,2024-07-18 23:20:58,Feeder,"Local operating issue in Agha Khan SS ,TOLLY INTERCHANGE WITH ISOLATION SIDE",Bus Bar Position Insulated= YES ?,LL,Incoming Trip,Forced Outage,Misc.,3176,NILLAT,KESC HOSPITAL,REI,0.0,NO,64,00:58:25,5133,LL,2024-07-18,38.0,32.0,33.9,26.1,64.4,1.9,100,20.83,rain,0,0,44.3,33.5,250.0,997.1,76.5,4.1,238.5,20.5,8,30
2024-07-18,2024-07-19 02:00:35,Feeder,"Local operating issue in Agha Khan SS ,TOLLY INTERCHANGE WITH ISOLATION SIDE",Bus Bar Position Insulated= YES ?,LL,Feeder Trip,Service Jumper,Misc.,2030,BALOUCH HOTEL,JAIL,RYBEIT,0.0,NO,140,02:15:55,568,LL,2024-07-18,38.0,32.0,33.9,26.1,64.4,1.9,100,20.83,rain,0,0,44.3,33.5,250.0,997.1,76.5,4.1,238.5,20.5,8,30
2024-07-18,2024-07-19 02:00:26,Feeder,"Local operating issue in Agha Khan SS ,TOLLY INTERCHANGE WITH ISOLATION SIDE",Bus Bar Position Insulated= YES ?,LL,Feeder Trip,Service Jumper,Misc.,3547,REHBAR CLUB,JAIL,RYBEIT,0.0,NO,139,02:16:22,568,LL,2024-07-18,38.0,32.0,33.9,26.1,64.4,1.9,100,20.83,rain,0,0,44.3,33.5,250.0,997.1,76.5,4.1,238.5,20.5,8,30
2024-07-19,2024-07-19 02:04:28,Feeder,"Local operating issue in Agha Khan SS ,TOLLY INTERCHANGE WITH ISOLATION SIDE",Bus Bar Position Insulated= YES ?,LL,OTFS,Forced Outage,Misc.,546,REHMANIA,LIAQUTABAD,RYBEIT,1.0,NO,89,01:22:44,172527,LL,2024-07-19,38.6,30.6,32.9,25.8,68.0,0.0,0,0.0,rain,0,0,39.6,27.7,262.5,995.9,75.3,4.8,239.0,20.7,8,30
2024-07-19,2024-07-19 01:56:34,Feeder,"Local operating issue in Agha Khan SS ,TOLLY INTERCHANGE WITH ISOLATION SIDE",Bus Bar Position Insulated= YES ?,LL,OTFS,Forced Outage,Misc.,326,EXHIBITION,GULSHAN,RYBEIT,1.0,NO,4,00:05:21,200024,LL,2024-07-19,38.6,30.6,32.9,25.8,68.0,0.0,0,0.0,rain,0,0,39.6,27.7,262.5,995.9,75.3,4.8,239.0,20.7,8,30
2024-07-19,2024-07-19 03:00:14,Feeder,"Local operating issue in Agha Khan SS ,TOLLY INTERCHANGE WITH ISOLATION SIDE",Bus Bar Position Insulated= YES ?,LL,Feeder Trip,Job of Operation,Misc.,2047,NAGWAN VILLAGE (ANGARA GOTH),JAIL,REI,0.0,NO,40,00:25:48,500557,LL,2024-07-19,38.6,30.6,32.9,25.8,68.0,0.0,0,0.0,rain,0,0,39.6,27.7,262.5,995.9,75.3,4.8,239.0,20.7,8,30
