Createdon,fdr_Id,duration_seconds,Fault_Occurred,tempmax,tempmin,temp,dew,humidity,precip,windgust,windspeed,sealevelpressure,cloudcover,solarradiation,datetime
2025-02-02,102,0.0,0,27.0,11.0,20.0,-2.6,22.7,0.0,43.9,31.7,1015.8,0.0,221.1,2025-02-02
2025-02-02,348,0.0,0,27.0,11.0,20.0,-2.6,22.7,0.0,43.9,31.7,1015.8,0.0,221.1,2025-02-02
2025-01-13,1216,0.0,0,24.0,12.0,17.3,4.1,43.5,0.0,43.2,27.0,1019.8,0.5,197.5,2025-01-13
2025-02-02,2113,0.0,0,27.0,11.0,20.0,-2.6,22.7,0.0,43.9,31.7,1015.8,0.0,221.1,2025-02-02
2025-01-31,2124,0.0,0,26.0,11.0,19.7,1.0,32.7,0.0,31.7,25.9,1011.7,0.0,219.9,2025-01-31
2025-01-10,2101,0.0,0,26.0,14.0,20.0,2.1,31.7,0.0,24.5,14.8,1015.7,45.0,161.7,2025-01-10
2025-01-07,338,2726.0,1,25.0,7.0,16.2,-3.8,28.8,0.0,26.6,22.3,1020.0,0.0,199.0,2025-01-07
2025-01-19,3016,5539.0,1,26.0,10.0,18.4,1.4,35.1,0.0,28.4,14.8,1016.4,0.0,200.0,2025-01-19
2025-01-11,556,0.0,0,27.0,11.0,18.4,4.2,43.3,0.0,25.6,16.9,1016.7,0.7,195.5,2025-01-11
2025-01-16,1265,0.0,0,25.0,11.0,18.1,6.2,48.1,0.0,20.5,16.6,1020.5,4.2,199.7,2025-01-16
2025-01-09,796,0.0,0,26.4,9.6,17.3,3.0,45.5,0.0,23.8,14.8,1014.9,0.0,198.5,2025-01-09
2025-01-31,2094,0.0,0,26.0,11.0,19.7,1.0,32.7,0.0,31.7,25.9,1011.7,0.0,219.9,2025-01-31
2025-01-21,3604,0.0,0,27.0,11.0,18.8,7.0,48.7,0.0,24.8,14.4,1015.2,0.0,202.0,2025-01-21
2025-02-04,1123,0.0,0,27.0,13.0,20.0,7.0,48.2,0.0,34.9,18.4,1015.8,11.4,219.7,2025-02-04
2025-01-31,1201,0.0,0,26.0,11.0,19.7,1.0,32.7,0.0,31.7,25.9,1011.7,0.0,219.9,2025-01-31
2025-01-18,109,0.0,0,25.0,15.0,18.8,2.8,36.3,0.0,43.6,22.3,1016.4,2.0,201.9,2025-01-18
2025-01-07,324,0.0,0,25.0,7.0,16.2,-3.8,28.8,0.0,26.6,22.3,1020.0,0.0,199.0,2025-01-07
2025-01-25,3342,0.0,0,28.0,12.0,19.7,-3.2,23.4,0.0,30.6,14.8,1016.5,0.0,214.8,2025-01-25
2025-01-08,195,0.0,0,26.0,7.0,16.2,0.1,37.2,0.0,19.4,11.2,1016.6,0.0,198.2,2025-01-08
2025-01-01,3548,0.0,0,26.0,11.0,18.6,2.6,36.5,0.0,29.9,16.6,1017.8,60.3,180.8,2025-01-01
2025-01-18,196,0.0,0,25.0,15.0,18.8,2.8,36.3,0.0,43.6,22.3,1016.4,2.0,201.9,2025-01-18
2025-01-27,331,0.0,0,31.0,10.0,19.3,6.3,50.3,0.0,23.0,16.6,1013.3,4.2,213.8,2025-01-27
2025-01-05,3342,0.0,0,24.4,11.0,17.6,4.5,44.9,0.0,21.2,14.8,1016.4,0.0,192.3,2025-01-05
2025-01-12,541,0.0,0,26.0,10.0,17.8,2.4,40.6,0.0,37.1,18.4,1019.2,0.0,197.9,2025-01-12
2025-01-24,1123,0.0,0,26.2,10.0,18.9,-3.2,24.3,0.0,38.5,25.9,1017.4,0.0,212.4,2025-01-24
2025-01-01,3103,0.0,0,26.0,11.0,18.6,2.6,36.5,0.0,29.9,16.6,1017.8,60.3,180.8,2025-01-01
2025-02-04,216,0.0,0,27.0,13.0,20.0,7.0,48.2,0.0,34.9,18.4,1015.8,11.4,219.7,2025-02-04
2025-01-31,351,0.0,0,26.0,11.0,19.7,1.0,32.7,0.0,31.7,25.9,1011.7,0.0,219.9,2025-01-31
2025-01-06,1295,0.0,0,25.2,8.0,16.5,0.8,41.4,0.0,20.5,13.3,1018.8,0.0,196.7,2025-01-06
2025-01-16,3957,0.0,0,25.0,11.0,18.1,6.2,48.1,0.0,20.5,16.6,1020.5,4.2,199.7,2025-01-16
2025-01-23,553,0.0,0,26.8,15.0,20.4,-1.2,27.2,0.0,30.6,24.1,1017.7,12.5,208.1,2025-01-23
2025-01-24,560,0.0,0,26.2,10.0,18.9,-3.2,24.3,0.0,38.5,25.9,1017.4,0.0,212.4,2025-01-24
2025-01-01,346,0.0,0,26.0,11.0,18.6,2.6,36.5,0.0,29.9,16.6,1017.8,60.3,180.8,2025-01-01
2025-01-22,550,7426.0,1,27.0,14.0,20.4,9.9,56.3,0.0,23.4,11.2,1014.7,16.9,198.8,2025-01-22
2025-01-24,3342,0.0,0,26.2,10.0,18.9,-3.2,24.3,0.0,38.5,25.9,1017.4,0.0,212.4,2025-01-24
2025-01-21,539,0.0,0,27.0,11.0,18.8,7.0,48.7,0.0,24.8,14.4,1015.2,0.0,202.0,2025-01-21
2025-01-10,348,0.0,0,26.0,14.0,20.0,2.1,31.7,0.0,24.5,14.8,1015.7,45.0,161.7,2025-01-10
2025-01-31,543,0.0,0,26.0,11.0,19.7,1.0,32.7,0.0,31.7,25.9,1011.7,0.0,219.9,2025-01-31
2025-02-03,224,0.0,0,26.8,15.0,20.6,1.3,29.9,0.0,34.6,22.3,1014.8,0.4,219.8,2025-02-03
2025-02-01,320,0.0,0,26.0,11.0,18.5,1.5,35.9,0.0,25.2,16.9,1013.9,0.0,219.9,2025-02-01
2025-01-12,1200,0.0,0,26.0,10.0,17.8,2.4,40.6,0.0,37.1,18.4,1019.2,0.0,197.9,2025-01-12
2025-01-23,1214,0.0,0,26.8,15.0,20.4,-1.2,27.2,0.0,30.6,24.1,1017.7,12.5,208.1,2025-01-23
2025-01-20,117,0.0,0,27.0,16.0,20.2,2.0,31.2,0.0,31.7,16.6,1016.3,0.0,201.5,2025-01-20
2025-01-05,111,0.0,0,24.4,11.0,17.6,4.5,44.9,0.0,21.2,14.8,1016.4,0.0,192.3,2025-01-05
2025-01-02,1215,0.0,0,27.0,13.0,18.7,4.4,42.9,0.0,27.4,11.2,1016.9,66.6,179.9,2025-01-02
2025-01-02,2019,0.0,0,27.0,13.0,18.7,4.4,42.9,0.0,27.4,11.2,1016.9,66.6,179.9,2025-01-02
2025-01-23,206,0.0,0,26.8,15.0,20.4,-1.2,27.2,0.0,30.6,24.1,1017.7,12.5,208.1,2025-01-23
2025-02-05,333,0.0,0,27.0,11.0,19.6,3.1,37.4,0.0,21.6,15.8,1016.6,0.0,228.7,2025-02-05
2025-01-25,3397,0.0,0,28.0,12.0,19.7,-3.2,23.4,0.0,30.6,14.8,1016.5,0.0,214.8,2025-01-25
2025-02-06,667,0.0,0,27.0,10.0,18.8,-1.0,31.4,0.0,31.7,20.5,1017.6,3.7,228.1,2025-02-06
2025-01-09,667,0.0,0,26.4,9.6,17.3,3.0,45.5,0.0,23.8,14.8,1014.9,0.0,198.5,2025-01-09
2025-02-03,555,0.0,0,26.8,15.0,20.6,1.3,29.9,0.0,34.6,22.3,1014.8,0.4,219.8,2025-02-03
2025-01-26,552,0.0,0,29.0,9.0,18.6,2.9,40.5,0.0,18.7,22.3,1015.0,0.0,215.8,2025-01-26
2025-01-20,2094,0.0,0,27.0,16.0,20.2,2.0,31.2,0.0,31.7,16.6,1016.3,0.0,201.5,2025-01-20
2025-01-07,3514,0.0,0,25.0,7.0,16.2,-3.8,28.8,0.0,26.6,22.3,1020.0,0.0,199.0,2025-01-07
2025-02-01,553,0.0,0,26.0,11.0,18.5,1.5,35.9,0.0,25.2,16.9,1013.9,0.0,219.9,2025-02-01
2025-01-25,544,0.0,0,28.0,12.0,19.7,-3.2,23.4,0.0,30.6,14.8,1016.5,0.0,214.8,2025-01-25
2025-02-03,329,0.0,0,26.8,15.0,20.6,1.3,29.9,0.0,34.6,22.3,1014.8,0.4,219.8,2025-02-03
2025-01-07,348,0.0,0,25.0,7.0,16.2,-3.8,28.8,0.0,26.6,22.3,1020.0,0.0,199.0,2025-01-07
2025-02-04,353,0.0,0,27.0,13.0,20.0,7.0,48.2,0.0,34.9,18.4,1015.8,11.4,219.7,2025-02-04
2025-01-01,347,2675.0,1,26.0,11.0,18.6,2.6,36.5,0.0,29.9,16.6,1017.8,60.3,180.8,2025-01-01
2025-01-27,333,0.0,0,31.0,10.0,19.3,6.3,50.3,0.0,23.0,16.6,1013.3,4.2,213.8,2025-01-27
2025-01-09,2024,0.0,0,26.4,9.6,17.3,3.0,45.5,0.0,23.8,14.8,1014.9,0.0,198.5,2025-01-09
2025-01-20,547,0.0,0,27.0,16.0,20.2,2.0,31.2,0.0,31.7,16.6,1016.3,0.0,201.5,2025-01-20
2025-01-09,561,0.0,0,26.4,9.6,17.3,3.0,45.5,0.0,23.8,14.8,1014.9,0.0,198.5,2025-01-09
2025-01-15,333,0.0,0,25.0,11.0,18.1,7.4,52.2,0.0,28.8,14.4,1019.3,19.2,191.5,2025-01-15
2025-02-01,543,0.0,0,26.0,11.0,18.5,1.5,35.9,0.0,25.2,16.9,1013.9,0.0,219.9,2025-02-01
2025-01-24,657,0.0,0,26.2,10.0,18.9,-3.2,24.3,0.0,38.5,25.9,1017.4,0.0,212.4,2025-01-24
2025-02-06,3108,0.0,0,27.0,10.0,18.8,-1.0,31.4,0.0,31.7,20.5,1017.6,3.7,228.1,2025-02-06
2025-01-01,3596,0.0,0,26.0,11.0,18.6,2.6,36.5,0.0,29.9,16.6,1017.8,60.3,180.8,2025-01-01
2025-01-16,3547,0.0,0,25.0,11.0,18.1,6.2,48.1,0.0,20.5,16.6,1020.5,4.2,199.7,2025-01-16
2025-01-30,2024,0.0,0,29.0,13.0,21.3,6.8,49.5,0.0,31.0,18.4,1013.2,6.3,214.8,2025-01-30
2025-01-12,556,0.0,0,26.0,10.0,17.8,2.4,40.6,0.0,37.1,18.4,1019.2,0.0,197.9,2025-01-12
2025-01-15,542,0.0,0,25.0,11.0,18.1,7.4,52.2,0.0,28.8,14.4,1019.3,19.2,191.5,2025-01-15
2025-01-17,813,0.0,0,25.0,13.0,18.5,1.5,34.3,0.0,40.0,29.5,1019.4,3.7,201.4,2025-01-17
2025-02-01,3107,0.0,0,26.0,11.0,18.5,1.5,35.9,0.0,25.2,16.9,1013.9,0.0,219.9,2025-02-01
2025-01-18,2094,0.0,0,25.0,15.0,18.8,2.8,36.3,0.0,43.6,22.3,1016.4,2.0,201.9,2025-01-18
2025-01-31,1267,0.0,0,26.0,11.0,19.7,1.0,32.7,0.0,31.7,25.9,1011.7,0.0,219.9,2025-01-31
2025-01-05,3118,0.0,0,24.4,11.0,17.6,4.5,44.9,0.0,21.2,14.8,1016.4,0.0,192.3,2025-01-05
2025-01-20,3157,0.0,0,27.0,16.0,20.2,2.0,31.2,0.0,31.7,16.6,1016.3,0.0,201.5,2025-01-20
2025-01-16,3397,0.0,0,25.0,11.0,18.1,6.2,48.1,0.0,20.5,16.6,1020.5,4.2,199.7,2025-01-16
2025-02-07,3017,0.0,0,28.0,16.0,21.5,-5.0,17.5,0.0,32.8,29.5,1017.3,62.9,206.2,2025-02-07
2025-02-05,3016,0.0,0,27.0,11.0,19.6,3.1,37.4,0.0,21.6,15.8,1016.6,0.0,228.7,2025-02-05
2025-01-12,3461,0.0,0,26.0,10.0,17.8,2.4,40.6,0.0,37.1,18.4,1019.2,0.0,197.9,2025-01-12
2025-01-31,550,5722.0,1,26.0,11.0,19.7,1.0,32.7,0.0,31.7,25.9,1011.7,0.0,219.9,2025-01-31
2025-01-03,334,0.0,0,28.0,10.0,18.7,8.4,52.7,0.0,21.6,13.0,1016.7,15.9,185.9,2025-01-03
2025-01-27,2073,0.0,0,31.0,10.0,19.3,6.3,50.3,0.0,23.0,16.6,1013.3,4.2,213.8,2025-01-27
2025-02-04,3604,0.0,0,27.0,13.0,20.0,7.0,48.2,0.0,34.9,18.4,1015.8,11.4,219.7,2025-02-04
2025-01-13,3548,0.0,0,24.0,12.0,17.3,4.1,43.5,0.0,43.2,27.0,1019.8,0.5,197.5,2025-01-13
2025-01-12,323,1958.0,1,26.0,10.0,17.8,2.4,40.6,0.0,37.1,18.4,1019.2,0.0,197.9,2025-01-12
2025-01-31,779,1127.0,1,26.0,11.0,19.7,1.0,32.7,0.0,31.7,25.9,1011.7,0.0,219.9,2025-01-31
2025-01-09,558,0.0,0,26.4,9.6,17.3,3.0,45.5,0.0,23.8,14.8,1014.9,0.0,198.5,2025-01-09
2025-01-24,195,0.0,0,26.2,10.0,18.9,-3.2,24.3,0.0,38.5,25.9,1017.4,0.0,212.4,2025-01-24
2025-01-21,197,0.0,0,27.0,11.0,18.8,7.0,48.7,0.0,24.8,14.4,1015.2,0.0,202.0,2025-01-21
2025-01-09,3873,0.0,0,26.4,9.6,17.3,3.0,45.5,0.0,23.8,14.8,1014.9,0.0,198.5,2025-01-09
2025-01-20,3461,0.0,0,27.0,16.0,20.2,2.0,31.2,0.0,31.7,16.6,1016.3,0.0,201.5,2025-01-20
2025-02-06,775,0.0,0,27.0,10.0,18.8,-1.0,31.4,0.0,31.7,20.5,1017.6,3.7,228.1,2025-02-06
2025-01-31,791,0.0,0,26.0,11.0,19.7,1.0,32.7,0.0,31.7,25.9,1011.7,0.0,219.9,2025-01-31
2025-01-21,1295,0.0,0,27.0,11.0,18.8,7.0,48.7,0.0,24.8,14.4,1015.2,0.0,202.0,2025-01-21
2025-01-25,191,0.0,0,28.0,12.0,19.7,-3.2,23.4,0.0,30.6,14.8,1016.5,0.0,214.8,2025-01-25
2025-02-01,782,0.0,0,26.0,11.0,18.5,1.5,35.9,0.0,25.2,16.9,1013.9,0.0,219.9,2025-02-01
2025-02-04,2156,0.0,0,27.0,13.0,20.0,7.0,48.2,0.0,34.9,18.4,1015.8,11.4,219.7,2025-02-04
2025-02-01,544,0.0,0,26.0,11.0,18.5,1.5,35.9,0.0,25.2,16.9,1013.9,0.0,219.9,2025-02-01
2025-02-06,3439,0.0,0,27.0,10.0,18.8,-1.0,31.4,0.0,31.7,20.5,1017.6,3.7,228.1,2025-02-06
2025-01-24,3414,0.0,0,26.2,10.0,18.9,-3.2,24.3,0.0,38.5,25.9,1017.4,0.0,212.4,2025-01-24
2025-01-21,1264,0.0,0,27.0,11.0,18.8,7.0,48.7,0.0,24.8,14.4,1015.2,0.0,202.0,2025-01-21
2025-01-23,197,0.0,0,26.8,15.0,20.4,-1.2,27.2,0.0,30.6,24.1,1017.7,12.5,208.1,2025-01-23
2025-02-03,328,0.0,0,26.8,15.0,20.6,1.3,29.9,0.0,34.6,22.3,1014.8,0.4,219.8,2025-02-03
2025-01-04,3466,0.0,0,26.0,14.6,19.7,7.1,49.7,0.0,33.1,16.6,1015.0,16.4,190.0,2025-01-04
2025-01-30,224,0.0,0,29.0,13.0,21.3,6.8,49.5,0.0,31.0,18.4,1013.2,6.3,214.8,2025-01-30
2025-01-15,552,1471.0,1,25.0,11.0,18.1,7.4,52.2,0.0,28.8,14.4,1019.3,19.2,191.5,2025-01-15
2025-01-15,4264,0.0,0,25.0,11.0,18.1,7.4,52.2,0.0,28.8,14.4,1019.3,19.2,191.5,2025-01-15
2025-01-19,3582,0.0,0,26.0,10.0,18.4,1.4,35.1,0.0,28.4,14.8,1016.4,0.0,200.0,2025-01-19
2025-01-01,3549,5946.0,1,26.0,11.0,18.6,2.6,36.5,0.0,29.9,16.6,1017.8,60.3,180.8,2025-01-01
2025-01-27,220,0.0,0,31.0,10.0,19.3,6.3,50.3,0.0,23.0,16.6,1013.3,4.2,213.8,2025-01-27
2025-01-11,2047,0.0,0,27.0,11.0,18.4,4.2,43.3,0.0,25.6,16.9,1016.7,0.7,195.5,2025-01-11
2025-01-24,2019,0.0,0,26.2,10.0,18.9,-3.2,24.3,0.0,38.5,25.9,1017.4,0.0,212.4,2025-01-24
2025-01-04,542,0.0,0,26.0,14.6,19.7,7.1,49.7,0.0,33.1,16.6,1015.0,16.4,190.0,2025-01-04
2025-01-13,3566,0.0,0,24.0,12.0,17.3,4.1,43.5,0.0,43.2,27.0,1019.8,0.5,197.5,2025-01-13
2025-02-05,3315,0.0,0,27.0,11.0,19.6,3.1,37.4,0.0,21.6,15.8,1016.6,0.0,228.7,2025-02-05
2025-02-04,221,0.0,0,27.0,13.0,20.0,7.0,48.2,0.0,34.9,18.4,1015.8,11.4,219.7,2025-02-04
2025-01-11,1265,0.0,0,27.0,11.0,18.4,4.2,43.3,0.0,25.6,16.9,1016.7,0.7,195.5,2025-01-11
2025-01-29,775,0.0,0,28.0,14.8,21.7,15.5,70.6,0.0,38.5,22.3,1012.8,10.5,207.6,2025-01-29
2025-01-09,318,0.0,0,26.4,9.6,17.3,3.0,45.5,0.0,23.8,14.8,1014.9,0.0,198.5,2025-01-09
2025-01-23,2084,0.0,0,26.8,15.0,20.4,-1.2,27.2,0.0,30.6,24.1,1017.7,12.5,208.1,2025-01-23
2025-01-04,3604,0.0,0,26.0,14.6,19.7,7.1,49.7,0.0,33.1,16.6,1015.0,16.4,190.0,2025-01-04
2025-01-23,3547,0.0,0,26.8,15.0,20.4,-1.2,27.2,0.0,30.6,24.1,1017.7,12.5,208.1,2025-01-23
2025-02-07,2035,0.0,0,28.0,16.0,21.5,-5.0,17.5,0.0,32.8,29.5,1017.3,62.9,206.2,2025-02-07
2025-01-23,109,0.0,0,26.8,15.0,20.4,-1.2,27.2,0.0,30.6,24.1,1017.7,12.5,208.1,2025-01-23
2025-01-04,111,0.0,0,26.0,14.6,19.7,7.1,49.7,0.0,33.1,16.6,1015.0,16.4,190.0,2025-01-04
2025-01-14,1199,0.0,0,25.0,10.2,17.2,7.1,53.4,0.0,28.4,16.9,1018.4,0.5,195.2,2025-01-14
2025-01-13,335,0.0,0,24.0,12.0,17.3,4.1,43.5,0.0,43.2,27.0,1019.8,0.5,197.5,2025-01-13
2025-02-04,205,0.0,0,27.0,13.0,20.0,7.0,48.2,0.0,34.9,18.4,1015.8,11.4,219.7,2025-02-04
2025-01-31,1264,0.0,0,26.0,11.0,19.7,1.0,32.7,0.0,31.7,25.9,1011.7,0.0,219.9,2025-01-31
2025-01-03,111,0.0,0,28.0,10.0,18.7,8.4,52.7,0.0,21.6,13.0,1016.7,15.9,185.9,2025-01-03
2025-01-20,813,0.0,0,27.0,16.0,20.2,2.0,31.2,0.0,31.7,16.6,1016.3,0.0,201.5,2025-01-20
2025-01-15,331,0.0,0,25.0,11.0,18.1,7.4,52.2,0.0,28.8,14.4,1019.3,19.2,191.5,2025-01-15
2025-01-17,344,0.0,0,25.0,13.0,18.5,1.5,34.3,0.0,40.0,29.5,1019.4,3.7,201.4,2025-01-17
2025-01-29,334,0.0,0,28.0,14.8,21.7,15.5,70.6,0.0,38.5,22.3,1012.8,10.5,207.6,2025-01-29
2025-01-16,1203,0.0,0,25.0,11.0,18.1,6.2,48.1,0.0,20.5,16.6,1020.5,4.2,199.7,2025-01-16
2025-02-04,3315,0.0,0,27.0,13.0,20.0,7.0,48.2,0.0,34.9,18.4,1015.8,11.4,219.7,2025-02-04
2025-01-23,3604,0.0,0,26.8,15.0,20.4,-1.2,27.2,0.0,30.6,24.1,1017.7,12.5,208.1,2025-01-23
2025-01-31,325,0.0,0,26.0,11.0,19.7,1.0,32.7,0.0,31.7,25.9,1011.7,0.0,219.9,2025-01-31
2025-02-04,3557,0.0,0,27.0,13.0,20.0,7.0,48.2,0.0,34.9,18.4,1015.8,11.4,219.7,2025-02-04
2025-01-28,1215,0.0,0,28.2,11.0,19.8,7.9,52.5,0.0,29.2,18.4,1012.1,8.4,201.6,2025-01-28
2025-01-22,2084,0.0,0,27.0,14.0,20.4,9.9,56.3,0.0,23.4,11.2,1014.7,16.9,198.8,2025-01-22
2025-01-07,890,0.0,0,25.0,7.0,16.2,-3.8,28.8,0.0,26.6,22.3,1020.0,0.0,199.0,2025-01-07
2025-01-17,111,0.0,0,25.0,13.0,18.5,1.5,34.3,0.0,40.0,29.5,1019.4,3.7,201.4,2025-01-17
2025-01-02,560,0.0,0,27.0,13.0,18.7,4.4,42.9,0.0,27.4,11.2,1016.9,66.6,179.9,2025-01-02
2025-01-03,542,0.0,0,28.0,10.0,18.7,8.4,52.7,0.0,21.6,13.0,1016.7,15.9,185.9,2025-01-03
2025-02-04,3157,0.0,0,27.0,13.0,20.0,7.0,48.2,0.0,34.9,18.4,1015.8,11.4,219.7,2025-02-04
2025-01-24,775,0.0,0,26.2,10.0,18.9,-3.2,24.3,0.0,38.5,25.9,1017.4,0.0,212.4,2025-01-24
2025-01-21,316,0.0,0,27.0,11.0,18.8,7.0,48.7,0.0,24.8,14.4,1015.2,0.0,202.0,2025-01-21
2025-01-25,298,0.0,0,28.0,12.0,19.7,-3.2,23.4,0.0,30.6,14.8,1016.5,0.0,214.8,2025-01-25
2025-01-14,353,0.0,0,25.0,10.2,17.2,7.1,53.4,0.0,28.4,16.9,1018.4,0.5,195.2,2025-01-14
2025-01-13,222,0.0,0,24.0,12.0,17.3,4.1,43.5,0.0,43.2,27.0,1019.8,0.5,197.5,2025-01-13
2025-01-11,544,0.0,0,27.0,11.0,18.4,4.2,43.3,0.0,25.6,16.9,1016.7,0.7,195.5,2025-01-11
2025-01-06,103,0.0,0,25.2,8.0,16.5,0.8,41.4,0.0,20.5,13.3,1018.8,0.0,196.7,2025-01-06
2025-01-06,1205,0.0,0,25.2,8.0,16.5,0.8,41.4,0.0,20.5,13.3,1018.8,0.0,196.7,2025-01-06
2025-01-06,217,0.0,0,25.2,8.0,16.5,0.8,41.4,0.0,20.5,13.3,1018.8,0.0,196.7,2025-01-06
2025-02-01,1203,0.0,0,26.0,11.0,18.5,1.5,35.9,0.0,25.2,16.9,1013.9,0.0,219.9,2025-02-01
2025-01-02,3118,0.0,0,27.0,13.0,18.7,4.4,42.9,0.0,27.4,11.2,1016.9,66.6,179.9,2025-01-02
2025-01-08,328,0.0,0,26.0,7.0,16.2,0.1,37.2,0.0,19.4,11.2,1016.6,0.0,198.2,2025-01-08
2025-01-13,2018,0.0,0,24.0,12.0,17.3,4.1,43.5,0.0,43.2,27.0,1019.8,0.5,197.5,2025-01-13
2025-01-15,1267,0.0,0,25.0,11.0,18.1,7.4,52.2,0.0,28.8,14.4,1019.3,19.2,191.5,2025-01-15
2025-01-10,333,0.0,0,26.0,14.0,20.0,2.1,31.7,0.0,24.5,14.8,1015.7,45.0,161.7,2025-01-10
2025-01-10,2120,0.0,0,26.0,14.0,20.0,2.1,31.7,0.0,24.5,14.8,1015.7,45.0,161.7,2025-01-10
2025-01-29,2012,0.0,0,28.0,14.8,21.7,15.5,70.6,0.0,38.5,22.3,1012.8,10.5,207.6,2025-01-29
2025-01-01,3459,2249.0,1,26.0,11.0,18.6,2.6,36.5,0.0,29.9,16.6,1017.8,60.3,180.8,2025-01-01
2025-01-03,348,0.0,0,28.0,10.0,18.7,8.4,52.7,0.0,21.6,13.0,1016.7,15.9,185.9,2025-01-03
2025-01-16,214,0.0,0,25.0,11.0,18.1,6.2,48.1,0.0,20.5,16.6,1020.5,4.2,199.7,2025-01-16
2025-01-21,220,0.0,0,27.0,11.0,18.8,7.0,48.7,0.0,24.8,14.4,1015.2,0.0,202.0,2025-01-21
2025-02-06,326,0.0,0,27.0,10.0,18.8,-1.0,31.4,0.0,31.7,20.5,1017.6,3.7,228.1,2025-02-06
2025-01-17,1213,0.0,0,25.0,13.0,18.5,1.5,34.3,0.0,40.0,29.5,1019.4,3.7,201.4,2025-01-17
2025-01-25,1213,0.0,0,28.0,12.0,19.7,-3.2,23.4,0.0,30.6,14.8,1016.5,0.0,214.8,2025-01-25
2025-02-06,560,0.0,0,27.0,10.0,18.8,-1.0,31.4,0.0,31.7,20.5,1017.6,3.7,228.1,2025-02-06
2025-01-21,2083,0.0,0,27.0,11.0,18.8,7.0,48.7,0.0,24.8,14.4,1015.2,0.0,202.0,2025-01-21
2025-01-27,3016,0.0,0,31.0,10.0,19.3,6.3,50.3,0.0,23.0,16.6,1013.3,4.2,213.8,2025-01-27
2025-01-04,3477,0.0,0,26.0,14.6,19.7,7.1,49.7,0.0,33.1,16.6,1015.0,16.4,190.0,2025-01-04
2025-01-31,3596,2348.0,1,26.0,11.0,19.7,1.0,32.7,0.0,31.7,25.9,1011.7,0.0,219.9,2025-01-31
2025-01-05,791,0.0,0,24.4,11.0,17.6,4.5,44.9,0.0,21.2,14.8,1016.4,0.0,192.3,2025-01-05
2025-01-30,1216,0.0,0,29.0,13.0,21.3,6.8,49.5,0.0,31.0,18.4,1013.2,6.3,214.8,2025-01-30
2025-01-28,3550,0.0,0,28.2,11.0,19.8,7.9,52.5,0.0,29.2,18.4,1012.1,8.4,201.6,2025-01-28
2025-01-19,3477,0.0,0,26.0,10.0,18.4,1.4,35.1,0.0,28.4,14.8,1016.4,0.0,200.0,2025-01-19
2025-01-13,3341,0.0,0,24.0,12.0,17.3,4.1,43.5,0.0,43.2,27.0,1019.8,0.5,197.5,2025-01-13
2025-02-07,346,0.0,0,28.0,16.0,21.5,-5.0,17.5,0.0,32.8,29.5,1017.3,62.9,206.2,2025-02-07
2025-02-05,3604,0.0,0,27.0,11.0,19.6,3.1,37.4,0.0,21.6,15.8,1016.6,0.0,228.7,2025-02-05
2025-01-25,3017,0.0,0,28.0,12.0,19.7,-3.2,23.4,0.0,30.6,14.8,1016.5,0.0,214.8,2025-01-25
2025-02-05,3477,0.0,0,27.0,11.0,19.6,3.1,37.4,0.0,21.6,15.8,1016.6,0.0,228.7,2025-02-05
2025-01-21,327,0.0,0,27.0,11.0,18.8,7.0,48.7,0.0,24.8,14.4,1015.2,0.0,202.0,2025-01-21
2025-01-09,557,0.0,0,26.4,9.6,17.3,3.0,45.5,0.0,23.8,14.8,1014.9,0.0,198.5,2025-01-09
2025-01-31,3315,0.0,0,26.0,11.0,19.7,1.0,32.7,0.0,31.7,25.9,1011.7,0.0,219.9,2025-01-31
2025-01-19,346,0.0,0,26.0,10.0,18.4,1.4,35.1,0.0,28.4,14.8,1016.4,0.0,200.0,2025-01-19
2025-01-28,1177,0.0,0,28.2,11.0,19.8,7.9,52.5,0.0,29.2,18.4,1012.1,8.4,201.6,2025-01-28
2025-01-14,343,0.0,0,25.0,10.2,17.2,7.1,53.4,0.0,28.4,16.9,1018.4,0.5,195.2,2025-01-14
2025-01-03,3539,0.0,0,28.0,10.0,18.7,8.4,52.7,0.0,21.6,13.0,1016.7,15.9,185.9,2025-01-03
2025-01-16,544,0.0,0,25.0,11.0,18.1,6.2,48.1,0.0,20.5,16.6,1020.5,4.2,199.7,2025-01-16
2025-02-04,3466,0.0,0,27.0,13.0,20.0,7.0,48.2,0.0,34.9,18.4,1015.8,11.4,219.7,2025-02-04
2025-01-01,117,0.0,0,26.0,11.0,18.6,2.6,36.5,0.0,29.9,16.6,1017.8,60.3,180.8,2025-01-01
2025-01-16,1219,0.0,0,25.0,11.0,18.1,6.2,48.1,0.0,20.5,16.6,1020.5,4.2,199.7,2025-01-16
2025-01-22,223,0.0,0,27.0,14.0,20.4,9.9,56.3,0.0,23.4,11.2,1014.7,16.9,198.8,2025-01-22
2025-01-14,2094,0.0,0,25.0,10.2,17.2,7.1,53.4,0.0,28.4,16.9,1018.4,0.5,195.2,2025-01-14
2025-01-17,791,5714.0,1,25.0,13.0,18.5,1.5,34.3,0.0,40.0,29.5,1019.4,3.7,201.4,2025-01-17
2025-01-07,2156,0.0,0,25.0,7.0,16.2,-3.8,28.8,0.0,26.6,22.3,1020.0,0.0,199.0,2025-01-07
2025-02-01,197,0.0,0,26.0,11.0,18.5,1.5,35.9,0.0,25.2,16.9,1013.9,0.0,219.9,2025-02-01
